date,target,sp500_log_return,sp500_rsi_14,sp500_macd_hist,sp500_bb_zscore,nasdaq_log_return,nasdaq_rsi_14,nasdaq_macd_hist,nasdaq_bb_zscore,silver_log_return,silver_rsi_14,silver_macd_hist,silver_bb_zscore,oil_log_return,oil_rsi_14,oil_macd_hist,oil_bb_zscore,platinum_log_return,platinum_rsi_14,platinum_macd_hist,platinum_bb_zscore,palladium_log_return,palladium_rsi_14,palladium_macd_hist,palladium_bb_zscore,gold_log_return,gold_rsi_14,gold_macd_hist,gold_bb_zscore,eur_usd_ret_l1,usd_chf_ret_l1,gdp_growth_l1,cpi_inflation_l1,rate_change_l1
2010-05-18,-0.0139024803602456,0.0005266854054336,44.59823351974913,-0.4036650128062665,-1.2593957508024078,0.0031911525857495,46.13974460725342,-0.1915211093438125,-1.124498826447484,-0.0225909265765596,59.10256146635669,0.0953775122456465,0.6868350964419634,-0.0270798320394938,31.122069548668374,-0.5002282389454844,-2.0966288862766307,-0.0314968020418772,51.891234860056834,-0.1418016491824447,-1.3633260147647437,-0.0416371485147344,49.05750769433976,-0.3219080094136319,-1.568228472447435,-0.0084261959361927,67.80970617064457,0.3633501916105646,1.0340997786095691,-0.007371737380777667,0.007754709287393561,0.0,0.0,0.0
2010-05-19,-0.0080009076392911,-0.0136958182321025,41.22616305630563,-0.4776613072118791,-1.5656615009045771,-0.0139024803602456,43.00282924235409,-0.2152738526095863,-1.406262858860543,0.0058278310639978,60.26114416407415,0.0708776751655411,0.790596099020036,-0.0121753545606185,29.829743919474552,-0.5298252428059205,-1.9347691453949247,0.0014424813175565,52.2904163189484,-0.3269642233337471,-1.1720126881529975,-0.0166051793663344,46.27210232602256,-0.4533058334818738,-1.714139397369285,0.0010885494062117,68.16241299941868,0.2351719631639413,0.9821992433479236,0.004785668378514428,-0.004398705077783548,0.0,0.0,0.0
2010-05-20,-0.0378321856369506,-0.0057102225108843,39.88517937556123,-0.5311868977908296,-1.564866359842456,-0.0080009076392911,41.28229051812177,-0.2393117356520647,-1.4729549472511634,-0.0404258764718986,49.884640604794455,0.0020276782785831,-0.539628682623162,0.0011943865259837,30.13455219463583,-0.507379758861521,-1.6745375108381797,-0.0416982541995318,41.726198917672285,-0.8597891034866172,-2.4909462826694986,-0.0789029536029181,36.23308963420208,-0.7545876637375243,-2.659883766225698,-0.024226155158704,54.11454795536183,-0.0572862191671175,-0.0392161515945716,-0.0033232046794406046,0.019384174562263334,0.0,0.0,0.0
2010-05-21,0.0109878894483706,-0.0384908435671743,32.401252506069554,-0.7963325019687755,-2.3323035374080527,-0.0378321856369506,34.42673926296669,-0.3472384628950282,-2.1730982962066148,-0.0284538024177275,44.2986779540694,-0.0756992911366044,-1.3722523365073367,-0.0398774491988563,26.13115815638966,-0.538489106200384,-1.86362476811235,-0.0516558819481772,33.188596337712184,-1.6597646908837629,-3.075615561230083,-0.0925700349934574,28.94900772849121,-1.1633430710687718,-2.9994800436837905,-0.0067966020655522,50.98858334263104,-0.3051476217954758,-0.4174419315046724,0.004293764445049402,-0.0055497887848954,0.0,0.0,0.0
2010-05-24,-0.0040223517919474,0.0144936762854753,37.12784556512194,-0.8088987838485067,-1.705562688840999,0.0109878894483706,37.62331878911269,-0.3608971080084246,-1.681913855885839,-0.0039693842874989,43.57739610511938,-0.1266632927058165,-1.3725730075189515,0.0021715535135079,26.691597709525357,-0.5122390791982838,-1.6279014138019354,-0.0099397809945361,31.87808950370824,-2.16409866299008,-2.583532452398331,0.0346299055684545,34.1299429462286,-1.2621509371033812,-2.1530666598650416,-0.0053665843331691,48.61507759762455,-0.5005188265879543,-0.7205968706483836,0.01643652958140639,-0.001305199228142645,0.0,0.0,0.0
2010-05-25,0.0008952552075114,-0.0129141173043285,34.79170816566234,-0.8501893121120827,-1.833061141269484,-0.0040223517919474,36.91148056106139,-0.3566896140192523,-1.610326724838724,0.016901810802603,47.52112162149668,-0.134279940459779,-0.8386445518956767,-0.0031036648129355,26.38364156785704,-0.4610948837587694,-1.4808956948443517,0.0176248002614917,36.671599217551766,-2.18564010124705,-1.879136141707916,0.0345859065057539,39.07631400277832,-1.1554424368417495,-1.565087672304715,0.0139621332153031,54.56626698851047,-0.5086561602882891,-0.1749257286295701,-0.01353048943487724,0.006595528552122809,0.0,0.0,0.0
2010-05-26,-0.0112487125358706,0.0010207396608437,35.137046417929454,-0.8090166980243938,-1.5893619692503604,0.0008952552075114,37.19585117040452,-0.3266516801315673,-1.4192888150758551,-0.0022371373983563,47.04892090412493,-0.1357199839106174,-0.8632939653711814,-0.0099969592327626,25.374736056776328,-0.4100175265894796,-1.4127899637892694,-0.0146324783159877,34.497964039718724,-2.2105341549120485,-1.8707764007503849,-0.0166333347067606,37.60080339395972,-1.0674276171219192,-1.5513619529421585,0.0044406563151859,56.31519324498584,-0.468052458351593,-0.0109122143156238,-0.010289740372550071,0.0027641029950798363,0.0,0.0,0.0
2010-05-27,0.037086519525428,-0.0060468112986169,33.991487608712944,-0.7649736321518392,-1.555090197642358,-0.0112487125358706,35.06800545636429,-0.3157153982716794,-1.5179507255809757,0.0122427795156774,49.99215926703005,-0.1163112360984645,-0.5161583290538836,0.0229681108312979,31.8635003673989,-0.2930783852894039,-1.0674902599261118,0.0104360260229508,37.34442555473586,-1.988679198544021,-1.4785899129471471,0.0038457235498052,38.17832916561305,-0.9352365589643036,-1.3491121307519935,0.0094136301319413,59.86662202676622,-0.3603081248160946,0.4079784417541672,-0.004489253754211045,0.0007760293556080593,0.0,0.0,0.0
2010-05-28,-0.0059035920887401,0.0329493395778555,44.71268746943793,-0.4491098087683691,-0.6318950296589854,0.037086519525428,46.14882680515247,-0.1781210500691099,-0.5226450541068867,0.0218827112495078,54.900598236541605,-0.0731000321410332,0.1154855956243315,0.051431364020888,44.04259709874917,-0.0777792012056113,-0.4414847593079442,0.024662162384069,43.68312629190455,-1.4775889305835572,-0.9216336970773223,0.0446011619160514,44.7251246396929,-0.6620857109679985,-0.7828860918229691,0.0018552881017461,60.5511503463723,-0.2721059858260515,0.4337038716553503,0.011872953980231941,-0.008830461674668218,0.0,0.0,0.0
2010-06-01,-0.0092532054804832,-0.0126290689556266,41.876598321855056,-0.2962204578944121,-0.892814369985186,-0.0059035920887401,44.81717803269584,-0.0917530966570902,-0.6067218407483177,-0.0070594917129587,53.07720076751564,-0.0508918645800194,-0.069890349461501,-0.0079299307999936,42.74614132674983,0.0610001190213131,-0.4558913941563839,-0.0102452650401015,41.77857628801939,-1.15261325303814,-1.0111735350534965,-0.0084593278398473,43.76136950512777,-0.4672073224299466,-0.792085381542198,0.0016079407095319,61.17036943119736,-0.2020067453225067,0.4567188198961033,-8.084401152386106e-05,0.0029521598240165887,0.0,0.0,0.0
2010-06-02,0.023406952918577,-0.0169667509446995,38.40400938547245,-0.2815378638348575,-1.291645809036218,-0.0092532054804832,42.75064700781531,-0.0513839316193553,-0.8130573472908861,-0.0005451076722606,52.93156757912879,-0.0352380696647851,-0.0529014325580044,-0.0255596413080663,38.843066724797566,0.1068794117955218,-0.7343434253034767,-0.0005182689932022,41.68011056465294,-0.8623346460218264,-0.9246049335275623,-0.0058971449703335,43.06960459713828,-0.3228750808205836,-0.7748637195087971,0.0086184686133959,64.41143048669201,-0.0929891523860191,0.8900950478257534,-0.008362135189080872,0.0012130666074677654,0.0,-0.000938790042303271,-0.020000000000000018
2010-06-03,0.0094685450244113,0.0257059963697796,45.77321582326901,-0.0574946314243116,-0.4326081710354794,0.023406952918577,49.17978951910763,0.0532432991342092,0.0276637211430318,-0.0021834069809435,52.31325403881936,-0.0263472415665912,-0.1493644470568449,0.0182176159639001,42.83481290864736,0.1856302471450055,-0.3790984996071412,0.0036868189621938,42.71604902255421,-0.5655734582894905,-0.7744137906356757,0.0024089253428626,43.462082911232,-0.1927973278302173,-0.6732284254287936,-0.0010847345550254,63.68816893696314,-0.0390459037597066,0.7459017316416849,-0.004903573081488793,0.0023353381716090115,0.0,0.0,0.0
2010-06-04,-0.0348140734206283,0.0034382950991607,46.70510472697087,0.1317193721144636,-0.2437672072660582,0.0094685450244113,51.58744348385531,0.152335027814587,0.4421021933808564,-0.0181973590519076,47.3944438440066,-0.0406084537632759,-0.7702500335870364,0.0138135921697751,45.77175558745083,0.2714985178176046,-0.0370478391981321,-0.0051134452335972,41.61278126421638,-0.3658087928652076,-0.798432048701176,-0.0198660032917777,40.97506322142816,-0.1425020827855381,-0.8276843338579505,-0.0153111428892408,54.46713384363979,-0.1302128397486568,-0.3860902205258241,-0.0010656175441753689,-0.0030283388923442863,0.0,0.0,0.0
2010-06-07,-0.0184086888181675,-0.0357689949597511,39.26604366377108,0.0163825394293124,-1.3158025435488878,-0.0348140734206283,43.52495959372744,0.1123869665061535,-0.7705373832186534,-0.0339591205424539,40.02547360489721,-0.0857715343287447,-1.7119438175810129,-0.0472152229041717,38.5934581642409,0.2258814915570268,-0.8597811617302688,-0.0202556825383722,37.52975942926221,-0.3832585368918657,-1.0677426703226134,-0.0505192551543741,35.59008546282283,-0.2281194946942699,-1.250328894520225,0.0103732745475418,58.80778120176552,-0.1126122507272429,0.3483780679898354,-0.016122047347226436,0.0063920058699046154,0.0,0.0,0.0
2010-06-08,-0.0018087276014011,-0.0125290132179068,37.09080574984592,-0.1204588296643716,-1.526979906114086,-0.0184086888181675,40.05399328913841,0.0365881386943921,-1.3215725031045789,0.0429337528255893,50.54263921635432,-0.0608206352112082,-0.4304652229948557,-0.0027577771423318,38.22571081214908,0.1948168378453101,-0.8264609874533964,-0.0022540449745007,37.09842359907522,-0.3595672209743892,-1.0031995459039755,0.0088725968701476,37.12068770113749,-0.2286220591809928,-1.045520337659469,0.0191130963720334,65.4419453212658,0.0407806302168716,1.5539012222717876,-0.003255836244230934,-8.61066862374216e-05,0.0,0.0,0.0
2010-06-09,-0.008408184975328,0.0106549497008977,40.125686639686286,-0.1063393718487302,-1.1040979738909102,-0.0018087276014011,39.722187513033056,-0.0104065315958669,-1.2542903399804295,0.0059386515675823,51.83191184345877,-0.0348297489293774,-0.2352122922506858,0.0182431328824129,42.18118427673092,0.2180919508537337,-0.37215643030707,0.0109979056165785,40.695583072342494,-0.182480900066575,-0.7241011470210028,0.0204722032578782,40.67552976355539,-0.1426882382923739,-0.7454819997821701,-0.0040207483263235,63.12145637756368,0.0932596955183833,1.1487048264724935,0.0030057633049875953,-0.008908937529829412,0.0,0.0,0.0
2010-06-10,0.0281265025352363,-0.0053604303839235,39.100987550773,-0.1065884171848638,-1.1655894719209792,-0.008408184975328,38.14817455662624,-0.0553671796258679,-1.3943268855680968,-0.0090872166013568,49.7002548997973,-0.0268923422267406,-0.4302332795200022,0.0226402282728221,46.82569102819932,0.2839198075612907,0.2938800222549161,0.0007467530044882,40.94398907473031,-0.0171873497763801,-0.6319264740404228,0.0196128261534945,44.00753823364034,-0.0080400781762433,-0.4467472657006539,-0.003663652222087,61.006870212218914,0.0823961340411749,0.9054131234961338,0.004159739775176712,-0.004789906828332471,0.0,0.0,0.0
2010-06-11,0.0094954892543478,0.0288124019852614,47.02454307620521,0.1186234562098911,-0.1262056968520109,0.0281265025352363,45.9416458041223,0.0068147779415885,-0.3484053517592416,0.0074411256946883,51.45923610556184,-0.011480006512624,-0.0935943558784982,0.0238660920150648,51.36513886764724,0.3761500437683829,1.2166311337688445,0.0042539760612969,42.42712821674749,0.1663015823332658,-0.473667986051052,0.0095545666306149,45.63305322825473,0.1220277416164039,-0.2362533819899136,-0.0132341673110659,54.02539782951517,-0.0406993512746913,0.0865800409297133,0.0054644944720789665,-0.0032352583633914445,0.0,0.0,0.0
2010-06-14,-0.0002198043749919,0.004843952258106,48.26391673510176,0.3090621241498201,0.2009986902694376,0.0094954892543478,48.35249947162664,0.0805459474459352,0.1667025009433782,-0.0016488049901838,51.03215389362477,-0.0026942194862671,-0.03878151389207,-0.0156524934776762,48.43285611000811,0.392444573732376,0.9489885325640932,0.00139745641332,42.93556634768179,0.3233854614046816,-0.3592541233936354,-0.0126851595273156,43.817134233618525,0.1783105330653349,-0.3271679929859385,0.0086616856361758,57.4496605281375,-0.0603917221565852,0.7267275993916691,-0.0028113132456753153,0.00898039951384903,0.0,0.0,0.0
2010-06-15,0.0264657529321038,-0.0015511659663912,47.87700468349609,0.4223457311510872,0.2465984577595786,-0.0002198043749919,48.298553578972495,0.1293874769197326,0.2490702283502844,0.0,51.03215389362477,0.003398280312159,0.1014643029546003,0.0029171549275067,49.0133329899928,0.4002387322325487,1.130427806147006,0.0143511761101539,48.04963113892851,0.5827104703551629,0.2072261978556764,0.0239002303474557,48.03651570101006,0.2902886007970831,0.2848257545864538,-0.0034222311268187,55.68044799884317,-0.1063195968065011,0.5119868361216771,0.016424775905464654,-0.012489790727460903,0.0,0.0,0.0
2010-06-16,0.004059400938217,0.0224830020074267,53.72815936099352,0.6501239012285658,1.5746514669669645,0.0264657529321038,54.908243979818536,0.2382691347964461,1.6986493282138764,0.0190689515479357,55.97588600226017,0.029811737914904,1.1837241537211067,0.0258783848835455,54.028940609710936,0.4524383459343344,1.9094469321672207,0.0101069149404715,51.39400976036474,0.8505950805376044,0.8100738358270064,0.0318511968882316,53.22113881078036,0.456170752447127,1.320924484763106,0.011555056036855,60.15993429623135,-0.0511696431315167,1.2606640247485923,0.004064385370679435,-0.005994376200426471,0.0,0.0,0.0
2010-06-17,0.0031931905791549,-0.0003572066478418,53.62401952100878,0.7747840839167435,1.5954229535576976,0.004059400938217,55.85478729273523,0.3127997682739415,1.813051815912492,-0.0075840016810387,53.64295808195669,0.0362387388416573,0.9858326188340756,0.0073529743052589,55.39407376353549,0.4878595453212953,1.875940389848144,-0.0040818986455401,49.9900790163073,0.9661942188660556,1.1747427243990216,0.0016931220975888,53.49126482536574,0.5567586883413398,1.723747260671094,-0.0054699291033152,57.203493270615496,-0.0662667014269922,0.8356315222482577,-0.00032454361339624666,-0.0038091909460002396,0.0,0.0,0.0
2010-06-18,-0.00106326432133,0.0016064260482737,54.05558319704336,0.8405510134589473,1.6527533699123682,0.0031931905791549,56.62883332601508,0.3586271856875279,1.7915526639560233,0.0161815828512416,57.71031852656005,0.0577988785808203,1.7636767475341195,-0.009910883899454,53.107800200295536,0.4708668163486005,1.3866705216373356,0.0053540825204475,51.84925371285991,1.0725318662309449,1.7623499011674206,0.019682377425096,56.65824815549633,0.6647627141574675,2.065505839460972,0.0129630680371547,61.988839802401245,0.0178626123580709,1.5583169743135707,0.0034024660173934164,-0.01160520077106589,0.0,0.0,0.0
2010-06-21,-0.0085470605784584,-0.0036628441362798,52.84919741396089,0.826388974321786,1.294483941287889,-0.00106326432133,56.27462463654391,0.3704807177363848,1.5406431569742498,0.02222313678471,62.65101795327349,0.0952403427207412,2.483890382197294,0.007654183364861,54.6623488199412,0.4604065902844328,1.4645916170682742,0.0096160670126503,55.10192892462772,1.2084416896172336,2.0683381776199896,0.0121588308839336,58.56539147070888,0.7479019409322167,2.1647586978949245,0.007600249063777,64.51965745620295,0.1188908788331317,1.885071637976559,-0.0004044489438348097,-0.002697358225980008,0.0,0.0,0.0
2010-06-22,-0.0077553167674781,-0.0028681564880214,51.87608359554711,0.7667314857008694,1.0499087404680676,-0.0085470605784584,53.39713214095708,0.3372381120526883,1.0344249070031415,-0.0243656121623571,55.06332609049809,0.0842965537376288,1.1313589574597545,-0.0022618047527584,54.09016846478078,0.4312036107365921,1.2638331614904414,-0.0022691468923468,54.16861233860209,1.233030671472752,1.7162801793766278,0.0075502858424343,59.76118566356928,0.7953535918821732,2.039723874498192,-0.0200648126040679,54.303865582906,0.0098785093696993,0.4282131492107945,0.002020610911778074,-0.00243385886584515,0.0,0.0,0.0
2010-06-23,-0.0041174616628062,-0.0166534756539232,46.566599805719335,0.582935289717099,0.1341349409251434,-0.0077553167674781,50.87574481241123,0.2792568258954021,0.6112642933417004,0.0085371808878771,57.01227876453543,0.0829679578805315,1.415269903721774,-0.0093843998816401,51.68673349182394,0.3748466886493902,0.8820171111709874,-0.0016420364937442,53.46427390817959,1.1901283515046923,1.4295884140918014,-0.0155708943921105,56.17499951387448,0.7440227359021075,1.4271416763068296,0.0087661825012464,57.45542091906755,-0.0017293447542212,1.0765777595375203,-0.006642927863291028,-0.002982783428999733,0.0,0.0,0.0
2010-06-24,-0.0153175861401701,-0.00310786356185,45.63710077329831,0.4253641255125215,-0.0640632940333625,-0.0041174616628062,49.54600682674207,0.2190218089700011,0.3636967178811391,-0.0155320977596681,52.561343650622426,0.0588413400439188,0.5407985519116696,-0.0219535102158722,46.55605766280355,0.2761285775502916,0.0567353173615723,-0.009717755663342,49.39411253798144,1.0234118252831046,0.7488666486943977,-0.024455184656376,51.09196368143344,0.605606746123477,0.7124641349071161,-0.0041254183921452,55.51064066689198,-0.0512290468371792,0.6360875822857557,0.000568805118330468,0.0005429864386801809,0.0,0.0,0.0
2010-06-25,-0.0017656151132783,-0.0167093663781385,40.95088726808999,0.1977089872691453,-0.9578449785580312,-0.0153175861401701,44.89077298885015,0.1274856128288344,-0.422534764320157,0.0027015311616995,53.240742278463244,0.0432540152576303,0.6159396387709976,0.0043712731706335,47.660361442125456,0.2134789815496757,0.1322505495589139,-0.0070454400190024,46.64472219104413,0.8129395419289831,0.2311885889317732,-0.0033912707363896,50.42006727395806,0.482939016684855,0.5556456624982382,0.0028895788939681,56.61761033140852,-0.0675219933509088,0.8337414974776586,-0.001788763791045926,-0.00045246822182733724,0.0,0.0,0.0
2010-06-28,-0.0035406100275627,0.0041804139100243,42.53088745177864,0.0818379318329735,-0.6667296634378478,-0.0017656151132783,44.37758890800856,0.0604053086855795,-0.4732725066186216,0.02379107244103,58.898010353680654,0.0590730951292751,1.6831156627653316,0.0362637879908195,55.95799576194957,0.2477098490898968,1.4564761421689056,0.0069177831604643,49.61036074867865,0.7233449560421374,0.6727940644043902,0.0139133742574375,53.15624470821672,0.4277958236654021,0.8651250667093071,0.011964413801531,60.97920385019645,0.0088440175022239,1.8111400984734327,0.0035743336185876467,-0.010097879753902327,0.0,0.0,0.0
2010-06-29,-0.0393359935730297,-0.0031569199849027,41.624642982110814,-0.0084973535401374,-0.7758625043569176,-0.0035406100275627,43.31116316893495,0.0069268552227342,-0.6111669086159535,-0.0146835560104869,54.49575656336374,0.0473900652544872,0.8790245609387056,-0.012699479268033,52.76593821027341,0.2305381130317608,0.8775990084667015,-0.0057614908751482,47.253270849072514,0.5862032415464318,0.262758634897778,-0.0265190320438039,47.777915913081465,0.2950123916284012,0.1673752740052088,-0.0136971589852605,54.25942192720561,-0.0604858098013121,0.3928827472443757,-0.0012982799616500598,-0.00706522184729915,0.0,0.0,0.0
2010-06-30,-0.0153348729938996,-0.0313617843980989,34.00510132451569,-0.2682490590056101,-2.058581206762272,-0.0393359935730297,33.79890728221331,-0.1360704893819013,-2.077032482683979,-0.0150540477355699,50.398077761339856,0.0187949885229422,0.1369922355775875,-0.0299820670397606,46.20583207015729,0.1438705270061162,-0.3225165991123468,-0.0138343404934082,42.12785554160834,0.3459791243712997,-0.6248527271407138,-0.0367897850686575,41.67438739568932,0.0924059187148122,-0.7180295031188446,0.0014853939024254,54.837113244681305,-0.0993000442964031,0.4887730802300655,-0.010529420220888795,-0.004614682854672625,0.0,0.0,0.0
2010-07-01,-0.0028136009182529,-0.0095454612837549,32.11712402034118,-0.4712645302618383,-2.071511201273929,-0.0153348729938996,31.016293419465583,-0.2584471744963998,-2.201858383010121,0.0059411462899082,51.92737669622106,0.0059448209439785,0.3866748077807838,-0.0061647046840539,44.98953586106938,0.0708282975856331,-0.5752362057548542,-0.0068257421399773,39.85452778624086,0.122829684880096,-0.9895462681042034,-0.0180063383996856,39.112086382262525,-0.0873943850426867,-1.0702154044001728,0.003375183282337,56.19424313164702,-0.1020486025293883,0.7553127682787092,0.008497477391478558,-0.0033358073927749945,0.0,0.0,0.0
2010-07-02,-0.0028215396099424,-0.0044664604788981,31.24897205625294,-0.5931789535939662,-1.915240433339256,-0.0028136009182529,30.524234554353956,-0.3264334498287524,-1.960234734427811,-0.0445986378005903,41.72564391874934,-0.0550889157510386,-1.6223715436800223,-0.0326229737670186,39.2188283864147,-0.0461658040958027,-1.6225994351288104,-0.0171536598019701,34.82858489044439,-0.1771107659239015,-1.799422569384,-0.021905222301028,36.249821224199145,-0.2531035255195216,-1.4513299869239036,-0.0388788912391685,41.13076362818286,-0.4040944224969012,-2.838056883735276,0.013977201895548685,-0.009231265143653765,0.010717523193792058,0.0018675086613587765,0.0
